zipcode,price,sqft_lot,state
98092,725000.0,218506,WA
98055,300000.0,7560,WA
98001,328000.0,7904,WA
98023,187500.0,8400,WA
98117,400000.0,5100,WA
98136,515000.0,5100,WA
98146,1410000.0,18525,WA
98055,235000.0,8400,WA
98053,669000.0,4945,WA
98065,282000.0,13503,WA
98117,663000.0,3876,WA
98198,279900.0,5000,WA
98155,335000.0,7200,WA
98155,689000.0,10000,WA
98077,413100.0,231303,WA
98065,506950.0,4931,WA
98112,500000.0,1171,WA
98038,540000.0,9775,WA
98122,812000.0,4559,WA
98074,1200000.0,19842,WA
98092,370000.0,35306,WA
98148,338000.0,23512,WA
98168,185000.0,6600,WA
98008,450000.0,35415,WA
98115,451000.0,6000,WA
98074,785000.0,24527,WA
98116,850000.0,5250,WA
98198,235000.0,18000,WA
98125,1150000.0,6788,WA
98027,377500.0,1377,WA
98034,825500.0,11964,WA
98117,1059500.0,3825,WA
98006,880000.0,8764,WA
98053,413800.0,4421,WA
98103,504200.0,1687,WA
98030,421500.0,5703,WA
98052,855169.0,5050,WA
98106,380000.0,3218,WA
98103,580000.0,1026,WA
98019,377000.0,5333,WA
98002,329900.0,4000,WA
98199,921800.0,7024,WA
98116,529500.0,905,WA
98038,363990.0,3712,WA
98074,834950.0,6500,WA
98014,399000.0,31550,WA
98030,338900.0,9495,WA
98038,419950.0,6000,WA
98028,493000.0,4270,WA
98028,650000.0,4500,WA
98045,456000.0,5205,WA
98027,425000.0,997,WA
98133,348000.0,2478,WA
98052,1040890.0,7232,WA
98106,299000.0,1262,WA
98004,1264000.0,9170,WA
98014,155000.0,6098,WA
98002,319500.0,4962,WA
98055,274000.0,2517,WA
98059,429000.0,4500,WA
98106,267800.0,1899,WA
98146,369950.0,8254,WA
98030,480000.0,18055,WA
98055,440000.0,4869,WA
98027,839704.0,4161,WA
98107,535000.0,1276,WA
98103,290000.0,1275,WA
98133,370000.0,1793,WA
98103,405000.0,651,WA
98045,499431.0,6019,WA
98118,275000.0,3868,WA
98117,320000.0,844,WA
98065,425000.0,4427,WA
98102,1450000.0,2199,WA
98022,340000.0,5688,WA
98106,299900.0,2046,WA
98011,865950.0,12039,WA
98034,720000.0,17038,WA
98178,460000.0,3225,WA
98027,375000.0,2042,WA
98122,386180.0,1829,WA
98022,280000.0,5639,WA
98001,359000.0,4725,WA
98065,785000.0,11995,WA
98144,425000.0,1230,WA
98059,575000.0,7200,WA
98022,465000.0,144619,WA
98004,1850000.0,10335,WA
98166,720000.0,10801,WA
98108,390000.0,5000,WA
98034,2205000.0,10177,WA
98199,1054690.0,3979,WA
98006,915000.0,14980,WA
98103,562000.0,1314,WA
98144,349000.0,1208,WA
98042,375000.0,7800,WA
98107,479950.0,1336,WA
98023,319000.0,5100,WA
98133,325000.0,1067,WA
98045,505657.0,8092,WA
98038,340000.0,4142,WA
98001,250000.0,6351,WA
98001,349500.0,4596,WA
98118,290750.0,865,WA
98027,715000.0,2356,WA
98125,689950.0,8433,WA
98117,425000.0,1263,WA
98107,657000.0,1281,WA
98038,359950.0,5564,WA
98002,319900.0,4276,WA
98118,532000.0,2050,WA
98103,291000.0,863,WA
98112,675000.0,1330,WA
98136,885000.0,6500,WA
98004,1450000.0,9090,WA
98074,780000.0,10000,WA
98033,839950.0,7200,WA
98027,645000.0,1984,WA
98002,263000.0,3200,WA
98103,345000.0,1290,WA
98059,505000.0,5006,WA
98115,522500.0,1210,WA
98055,400000.0,4788,WA
98103,543000.0,949,WA
98056,495000.0,12075,WA
98059,549995.0,6587,WA
98030,327555.0,5720,WA
98065,690000.0,9075,WA
98116,673000.0,2875,WA
98003,384435.0,3906,WA
98052,780000.0,6500,WA
98103,1375000.0,5042,WA
98052,950968.0,5081,WA
98027,334950.0,750,WA
98107,489000.0,1249,WA
98028,600000.0,8345,WA
98106,282000.0,915,WA
98023,442000.0,8485,WA
98038,220000.0,2850,WA
98055,489000.0,5598,WA
98042,250000.0,4339,WA
98045,484259.0,5000,WA
98177,1680000.0,16972,WA
98065,450000.0,4357,WA
98122,299000.0,1276,WA
98028,450000.0,4557,WA
98029,585000.0,1286,WA
98103,660000.0,1680,WA
98136,301500.0,1333,WA
98075,949950.0,8258,WA
98029,759990.0,5760,WA
98001,355000.0,4000,WA
98033,889950.0,7242,WA
98027,629800.0,1984,WA
98056,745000.0,5100,WA
98144,379900.0,1331,WA
98126,335000.0,1139,WA
98065,809000.0,6324,WA
98065,569950.0,5899,WA
98065,723000.0,9263,WA
98030,282000.0,2552,WA
98108,569900.0,3873,WA
98146,385000.0,9716,WA
98027,420000.0,1075,WA
98102,2250000.0,3452,WA
98115,1205000.0,5335,WA
98002,292000.0,4460,WA
98105,645000.0,1023,WA
98027,304500.0,942,WA
98019,489500.0,5707,WA
98074,1583000.0,11063,WA
98115,390000.0,1992,WA
98029,815000.0,4006,WA
98006,719000.0,10578,WA
98001,331210.0,4800,WA
98133,245000.0,1270,WA
98019,465000.0,7200,WA
98103,580000.0,1171,WA
98116,540000.0,1972,WA
98103,399000.0,1250,WA
98038,328000.0,5388,WA
98065,701000.0,5314,WA
98038,408000.0,4800,WA
98004,2641100.0,16200,WA
98144,445000.0,930,WA
98065,672500.0,6651,WA
98059,538000.0,7014,WA
98023,450000.0,9497,WA
98126,362500.0,2700,WA
98103,414950.0,1551,WA
98133,679950.0,3939,WA
98023,290000.0,7292,WA
98106,230000.0,1174,WA
98053,439950.0,4666,WA
98003,349900.0,3723,WA
98126,550000.0,9272,WA
98116,1050000.0,5750,WA
98119,655000.0,1851,WA
98116,385000.0,1540,WA
98118,729999.0,6110,WA
98103,523950.0,1282,WA
98116,369000.0,895,WA
98027,509900.0,2700,WA
98042,282000.0,5399,WA
98038,387865.0,4200,WA
98178,385000.0,6238,WA
98075,536000.0,6224,WA
98136,395000.0,1493,WA
98056,545000.0,6717,WA
98065,715000.0,7035,WA
98029,348000.0,2255,WA
98122,455000.0,1014,WA
98065,575000.0,7644,WA
98103,449950.0,1270,WA
98126,364000.0,2790,WA
98052,932990.0,6389,WA
98052,710000.0,4153,WA
98074,949990.0,7314,WA
98038,326989.0,4200,WA
98092,335606.0,4600,WA
98033,1532500.0,8076,WA
98118,299950.0,3150,WA
98059,962000.0,5700,WA
98029,395825.0,1679,WA
98038,419354.0,4500,WA
98034,920000.0,7258,WA
98027,366000.0,1028,WA
98065,480000.0,5000,WA
98116,388000.0,915,WA
98004,2320000.0,9520,WA
98122,730000.0,1290,WA
98027,950000.0,6000,WA
98106,358990.0,2171,WA
98146,398651.0,4120,WA
98056,530000.0,7891,WA
98056,610360.0,5562,WA
98103,436110.0,1235,WA
98074,925000.0,8014,WA
98166,449950.0,5244,WA
98052,760000.0,7399,WA
98055,293000.0,3481,WA
98053,695000.0,7665,WA
98002,285000.0,5136,WA
98075,1255780.0,12042,WA
98126,379900.0,2791,WA
98019,472000.0,7412,WA
98031,300000.0,5195,WA
98001,272000.0,3960,WA
98092,418395.0,5893,WA
98065,465000.0,6405,WA
98059,659950.0,9400,WA
98136,484950.0,926,WA
98056,359000.0,1968,WA
98059,519000.0,4500,WA
98033,1710000.0,14685,WA
98059,535000.0,7201,WA
98065,622950.0,7644,WA
98059,515000.0,5845,WA
98042,330000.0,6202,WA
98133,318000.0,983,WA
98011,439000.0,2801,WA
98146,540000.0,5279,WA
98059,1079000.0,12727,WA
98038,435000.0,4699,WA
98027,2700000.0,89651,WA
98052,1100000.0,5625,WA
98027,293467.0,942,WA
98092,328000.0,4800,WA
98027,550000.0,3582,WA
98107,649000.0,1442,WA
98059,435000.0,3143,WA
98106,625000.0,4800,WA
98115,415000.0,1483,WA
98028,400000.0,4706,WA
98117,979000.0,4047,WA
98053,625250.0,4831,WA
98027,665000.0,3474,WA
98116,589500.0,3075,WA
98136,437000.0,1452,WA
98059,320000.0,9000,WA
98030,333500.0,7475,WA
98108,430000.0,2750,WA
98034,995500.0,8465,WA
98045,427874.0,5002,WA
98146,334990.0,4228,WA
98027,909500.0,5940,WA
98042,210000.0,4961,WA
98052,952990.0,6558,WA
98107,622500.0,851,WA
98107,515000.0,1419,WA
98042,350000.0,13590,WA
98144,310000.0,912,WA
98065,700000.0,5099,WA
98075,907687.0,6786,WA
98053,741500.0,5760,WA
98019,395000.0,5088,WA
98059,559950.0,6370,WA
98001,215000.0,8000,WA
98010,390000.0,7227,WA
98022,425000.0,107157,WA
98038,472000.0,415126,WA
98040,1330000.0,9776,WA
98065,695000.0,9364,WA
98116,545000.0,1279,WA
98056,389950.0,5500,WA
98103,380000.0,1485,WA
98027,288790.0,745,WA
98058,432500.0,6000,WA
98027,615000.0,3326,WA
98133,500000.0,3012,WA
98122,615000.0,1146,WA
98034,500000.0,8196,WA
98103,622000.0,1765,WA
98024,802945.0,9234,WA
98033,1260000.0,9003,WA
98107,598950.0,1531,WA
98065,430000.0,4949,WA
98065,515000.0,5150,WA
98122,1262000.0,3917,WA
98056,400000.0,3692,WA
98116,390000.0,1254,WA
98065,450000.0,4293,WA
98074,804995.0,5402,WA
98029,825000.0,4155,WA
98065,435000.0,6355,WA
98136,398000.0,1715,WA
98092,411605.0,3960,WA
98106,315000.0,983,WA
98199,455000.0,1209,WA
98107,452950.0,1194,WA
98108,380000.0,1468,WA
98108,340000.0,1916,WA
98023,409950.0,5080,WA
98122,360000.0,1165,WA
98112,1595000.0,7757,WA
98115,440000.0,1443,WA
98070,730000.0,95950,WA
98188,408000.0,7221,WA
98034,820000.0,3862,WA
98136,360000.0,1244,WA
98092,339990.0,4600,WA
98122,515000.0,1020,WA
98107,541000.0,1166,WA
98146,375000.0,7245,WA
98042,320000.0,5780,WA
98027,325000.0,1058,WA
98056,740000.0,7520,WA
98038,450000.0,6220,WA
98118,455000.0,4400,WA
98106,292500.0,1068,WA
98027,650000.0,51836,WA
98056,530000.0,7872,WA
98074,829995.0,6120,WA
98019,395000.0,5013,WA
98074,859990.0,5500,WA
98144,342500.0,826,WA
98053,743000.0,5838,WA
98030,345000.0,9388,WA
98126,443000.0,2778,WA
98042,260000.0,4337,WA
98033,810000.0,6555,WA
98059,570000.0,5600,WA
98004,1563100.0,8100,WA
98119,840000.0,975,WA
98112,950000.0,2296,WA
98065,572800.0,4682,WA
98125,305000.0,1112,WA
98004,1695000.0,7067,WA
98106,445000.0,6000,WA
98029,801000.0,8059,WA
98052,711000.0,5376,WA
98126,268500.0,977,WA
98042,320000.0,3825,WA
98108,500000.0,5001,WA
98117,631625.0,6651,WA
98109,850000.0,2210,WA
98027,600000.0,3290,WA
98166,988500.0,16807,WA
98023,430236.0,5166,WA
98004,1266520.0,9576,WA
98029,689500.0,2772,WA
98108,175003.0,1882,WA
98107,459000.0,1249,WA
98053,1180000.0,74052,WA
98125,358000.0,1442,WA
98030,447055.0,4949,WA
98014,415000.0,64626,WA
98033,1210000.0,9000,WA
98112,495000.0,1010,WA
98116,479000.0,1380,WA
98074,1898000.0,4334,WA
98055,249900.0,3517,WA
98103,1465000.0,4000,WA
98034,1037000.0,10194,WA
98115,897000.0,6120,WA
98033,1100000.0,9470,WA
98122,685000.0,1193,WA
98033,295000.0,3286,WA
98103,619000.0,946,WA
98116,439108.0,1340,WA
98002,260000.0,2800,WA
98178,279000.0,5557,WA
98177,380000.0,1305,WA
98092,287000.0,6315,WA
98199,377000.0,1251,WA
98117,649950.0,3012,WA
98107,445000.0,1102,WA
98115,605000.0,1692,WA
98115,475000.0,1137,WA
98125,399000.0,1884,WA
98125,718000.0,8100,WA
98116,1400000.0,9160,WA
98126,341000.0,1663,WA
98053,818000.0,9374,WA
98112,759000.0,1873,WA
98103,547500.0,2262,WA
98033,2700000.0,8401,WA
98136,358000.0,987,WA
98144,412000.0,813,WA
98103,245000.0,1058,WA
98030,460940.0,4964,WA
98125,321000.0,1292,WA
98065,633634.0,6000,WA
98107,290000.0,1284,WA
98107,445000.0,1137,WA
98056,887250.0,7502,WA
98053,739000.0,7348,WA
98144,429900.0,1286,WA
98136,459000.0,800,WA
98002,240000.0,2820,WA
98117,566950.0,1902,WA
98033,1040000.0,8391,WA
98103,343000.0,1449,WA
98038,572115.0,4838,WA
98052,918000.0,5150,WA
98122,555000.0,1361,WA
98092,399440.0,4396,WA
98116,450000.0,914,WA
98065,648000.0,6203,WA
98059,580000.0,5000,WA
98030,415000.0,4071,WA
98102,527500.0,1389,WA
98136,384000.0,800,WA
98070,692000.0,28213,WA
98119,455000.0,966,WA
98117,1280000.0,4120,WA
98019,415000.0,6031,WA
98102,975000.0,1344,WA
98034,799950.0,7429,WA
98106,545000.0,7268,WA
98023,429900.0,5005,WA
98001,275000.0,8019,WA
98059,498000.0,4136,WA
98033,754950.0,7256,WA
98075,895000.0,5562,WA
98055,580000.0,8327,WA
98003,379900.0,5831,WA
98001,245000.0,4888,WA
98065,417000.0,4926,WA
98027,555000.0,3211,WA
98042,353000.0,13721,WA
98107,539000.0,1187,WA
98177,434900.0,5040,WA
98027,325000.0,1078,WA
98103,650000.0,2159,WA
98030,379950.0,5850,WA
98029,700000.0,4975,WA
98109,675000.0,1590,WA
98059,379000.0,7560,WA
98027,571000.0,2867,WA
98117,475000.0,1621,WA
98116,769900.0,3047,WA
98065,633000.0,5817,WA
98103,635000.0,1433,WA
98027,1238000.0,6000,WA
98107,524000.0,1007,WA
98055,485000.0,5115,WA
98034,1030000.0,13095,WA
98115,650000.0,1262,WA
98052,754842.0,5641,WA
98092,428900.0,5553,WA
98092,329900.0,4995,WA
98199,1035290.0,5932,WA
98065,544999.0,6937,WA
98059,449950.0,4344,WA
98133,635000.0,7991,WA
98105,599000.0,1180,WA
98107,478000.0,1348,WA
98055,388000.0,5040,WA
98034,809950.0,4903,WA
98075,1060000.0,8417,WA
98107,659000.0,1213,WA
98059,971971.0,6738,WA
98136,389000.0,874,WA
98038,355000.0,5470,WA
98059,551500.0,10003,WA
98038,417838.0,5048,WA
98004,1750000.0,7660,WA
98102,399950.0,1131,WA
98028,740000.0,8000,WA
98027,335000.0,683,WA
98039,2250000.0,8118,WA
98103,667000.0,1921,WA
98033,920000.0,7009,WA
98136,368000.0,1350,WA
98055,307000.0,3080,WA
98028,550000.0,4534,WA
98045,594491.0,6037,WA
98092,460458.0,6516,WA
98006,859000.0,13900,WA
98126,399950.0,2875,WA
98122,547500.0,1977,WA
98042,310000.0,4775,WA
98033,939000.0,12880,WA
98117,329900.0,1021,WA
98107,436000.0,1193,WA
98166,320000.0,1855,WA
98126,375000.0,3825,WA
98053,392137.0,3696,WA
98028,520000.0,4950,WA
98028,535000.0,6389,WA
98116,407000.0,999,WA
98023,424950.0,5398,WA
98125,290000.0,1060,WA
98126,399000.0,1478,WA
98199,439990.0,1348,WA
98144,635000.0,3091,WA
98074,635000.0,5000,WA
98001,351000.0,4455,WA
98107,437500.0,1232,WA
98117,919204.0,5000,WA
98052,923990.0,6055,WA
98029,639888.0,2772,WA
98109,675000.0,2064,WA
98033,899900.0,3909,WA
98118,252000.0,4020,WA
98052,925000.0,10034,WA
98105,552000.0,1920,WA
98092,388500.0,6197,WA
98107,548000.0,1878,WA
98001,254950.0,4769,WA
98053,1237500.0,41327,WA
98118,629000.0,1912,WA
98133,734000.0,7204,WA
98106,309000.0,1294,WA
98059,554950.0,10254,WA
98014,785000.0,207781,WA
98059,550000.0,5150,WA
98116,1010000.0,5000,WA
98040,1575000.0,14250,WA
98001,309000.0,4045,WA
98146,328423.0,3600,WA
98144,345000.0,1192,WA
98011,660000.0,5175,WA
98199,385000.0,1327,WA
98119,459000.0,1107,WA
98042,248000.0,4046,WA
98075,1481000.0,15411,WA
98038,379000.0,5824,WA
98107,2945000.0,5722,WA
98029,395000.0,1841,WA
98027,535000.0,2289,WA
98118,970000.0,9804,WA
98106,205000.0,1020,WA
98042,310000.0,7384,WA
98144,334500.0,1858,WA
98074,995000.0,7197,WA
98001,370228.0,4000,WA
98038,383000.0,4953,WA
98027,384500.0,2610,WA
98177,865000.0,8160,WA
98029,1051000.0,5474,WA
98028,502000.0,5616,WA
98004,1750000.0,8400,WA
98059,569995.0,6875,WA
98077,749950.0,64441,WA
98074,550000.0,5400,WA
98072,525000.0,5086,WA
98065,516000.0,8698,WA
98029,1350000.0,61419,WA
98059,440000.0,4526,WA
98103,660000.0,1729,WA
98042,261950.0,5000,WA
98058,551000.0,4943,WA
98155,665000.0,14155,WA
98065,610000.0,5260,WA
98065,645000.0,5260,WA
98065,536751.0,6360,WA
98031,260000.0,3403,WA
98105,1312000.0,6300,WA
98023,429900.0,5929,WA
98146,535000.0,15100,WA
98107,462550.0,1276,WA
98103,602000.0,1367,WA
98011,730000.0,9606,WA
98106,300500.0,801,WA
98065,675000.0,6455,WA
98108,415000.0,2377,WA
98011,614000.0,5831,WA
98042,385000.0,5701,WA
98028,594000.0,4613,WA
98033,860000.0,8097,WA
98074,1104500.0,8899,WA
98053,775000.0,6226,WA
98038,430760.0,4685,WA
98053,755000.0,6361,WA
98122,640000.0,958,WA
98115,613500.0,1531,WA
98010,780000.0,213073,WA
98198,550000.0,9612,WA
98053,789500.0,4852,WA
98065,592000.0,5000,WA
98042,454950.0,5701,WA
98059,475000.0,4500,WA
98102,659000.0,904,WA
98028,570000.0,5801,WA
98168,347500.0,6551,WA
98001,205000.0,4500,WA
98126,380000.0,1468,WA
98056,718000.0,7663,WA
98059,515805.0,4136,WA
98059,1029280.0,18645,WA
98065,437718.0,3265,WA
98106,450000.0,5515,WA
98122,515000.0,1178,WA
98198,204000.0,13444,WA
98103,360000.0,1323,WA
98103,550000.0,1005,WA
98065,650880.0,6050,WA
98033,1789950.0,8504,WA
98075,895900.0,4983,WA
98027,585000.0,4747,WA
98126,380000.0,1464,WA
98059,565997.0,5820,WA
98126,459000.0,2076,WA
98144,550000.0,1303,WA
98103,500000.0,983,WA
98118,461500.0,3275,WA
98004,2150000.0,10320,WA
98116,790000.0,5000,WA
98112,735000.0,1212,WA
98059,588000.0,7710,WA
98075,724500.0,4185,WA
98052,749000.0,5348,WA
98075,720000.0,7642,WA
98133,250000.0,846,WA
98029,790000.0,3600,WA
98092,392440.0,4800,WA
98042,280000.0,7460,WA
98112,1333000.0,5126,WA
98126,649000.0,4847,WA
98117,457000.0,1329,WA
98033,2225000.0,10800,WA
98108,453000.0,4284,WA
98146,329780.0,3600,WA
98144,1050000.0,2390,WA
98024,771005.0,6713,WA
98008,1300000.0,7752,WA
98107,607500.0,1612,WA
98056,278000.0,1968,WA
98045,475000.0,6178,WA
98126,270000.0,1920,WA
98115,1302000.0,5334,WA
98052,778983.0,5647,WA
98118,221000.0,1780,WA
98106,338800.0,2752,WA
98074,834995.0,5225,WA
98019,550000.0,9328,WA
98034,575000.0,1559,WA
98059,649000.0,9711,WA
98065,545000.0,4738,WA
98122,625000.0,916,WA
98045,1042000.0,270236,WA
98027,611000.0,1984,WA
98030,300000.0,5701,WA
98053,577000.0,5238,WA
98038,349990.0,3561,WA
98029,650000.0,4363,WA
98144,378000.0,853,WA
98042,313200.0,4197,WA
98075,1206690.0,12015,WA
98118,252500.0,986,WA
98106,308000.0,1150,WA
98052,803100.0,5404,WA
98059,415000.0,5501,WA
98053,785000.0,4850,WA
98055,499950.0,4473,WA
98001,216000.0,8000,WA
98038,380000.0,4981,WA
98038,345000.0,3600,WA
98059,456500.0,6811,WA
98038,382495.0,5390,WA
98042,324950.0,4178,WA
98030,436472.0,8392,WA
98028,365250.0,4522,WA
98075,919990.0,6352,WA
98042,316475.0,4642,WA
98028,425000.0,4517,WA
98136,302860.0,3279,WA
98002,298000.0,4000,WA
98004,3204000.0,18851,WA
98003,950000.0,9695,WA
98059,333000.0,3041,WA
98002,289950.0,4275,WA
98136,419950.0,811,WA
98103,306000.0,1183,WA
98030,498445.0,5902,WA
98052,775950.0,4400,WA
98065,605000.0,6405,WA
98122,520000.0,1368,WA
98074,849990.0,4987,WA
98117,767450.0,7599,WA
98122,665000.0,929,WA
98103,525000.0,1268,WA
98075,870515.0,5697,WA
98058,390000.0,4153,WA
98144,500000.0,825,WA
98117,399950.0,1041,WA
98118,305000.0,2480,WA
98001,255000.0,6724,WA
98001,415000.0,6499,WA
98027,716500.0,2155,WA
98177,425000.0,2267,WA
98011,540000.0,3855,WA
98038,324747.0,4742,WA
98053,385000.0,4145,WA
98042,270000.0,3825,WA
98052,1240000.0,14380,WA
98103,672000.0,1647,WA
98038,310000.0,10137,WA
98056,3000000.0,10756,WA
98033,2350000.0,11547,WA
98001,427000.0,9391,WA
98031,389950.0,3996,WA
98019,309620.0,3730,WA
98092,399895.0,4500,WA
98030,442515.0,4875,WA
98103,375000.0,1561,WA
98092,309780.0,4500,WA
98065,425000.0,4345,WA
98144,405000.0,1073,WA
98092,356250.0,5115,WA
98199,550000.0,875,WA
98144,340000.0,1438,WA
98038,362865.0,4301,WA
98034,1360000.0,12626,WA
98052,830000.0,9692,WA
98033,1598000.0,7500,WA
98075,855000.0,5911,WA
98033,1205000.0,8000,WA
98027,1385000.0,15365,WA
98188,400200.0,30250,WA
98126,235000.0,1730,WA
98038,349950.0,4714,WA
98075,785000.0,1842,WA
98199,475000.0,925,WA
98198,263900.0,2700,WA
98038,342000.0,3540,WA
98038,367899.0,4725,WA
98059,657044.0,23786,WA
98122,359950.0,965,WA
98033,879950.0,7203,WA
98028,550000.0,5954,WA
98092,279000.0,4800,WA
98028,255000.0,1116,WA
98107,609500.0,1113,WA
98056,420000.0,3149,WA
98059,570000.0,7187,WA
98108,439000.0,2343,WA
98092,310000.0,5744,WA
98144,635000.0,4000,WA
98199,399950.0,922,WA
98029,805000.0,3600,WA
98112,1800000.0,4000,WA
98103,1205000.0,7650,WA
98059,745000.0,4840,WA
98144,329445.0,1119,WA
98011,588000.0,4464,WA
98029,494815.0,2091,WA
98065,591975.0,5250,WA
98059,600000.0,8179,WA
98029,673000.0,3496,WA
98074,889950.0,7055,WA
98065,500000.0,4104,WA
98107,500000.0,1396,WA
98027,890000.0,5750,WA
98117,437000.0,1180,WA
98116,419700.0,1486,WA
98136,394000.0,3441,WA
98038,342000.0,4802,WA
98070,420000.0,249126,WA
98103,580000.0,1173,WA
98118,343000.0,1228,WA
98144,390000.0,1402,WA
98038,274000.0,4694,WA
98177,700000.0,7200,WA
98136,838000.0,7210,WA
98002,300000.0,9926,WA
98103,467000.0,990,WA
98108,395000.0,7457,WA
98023,734000.0,42755,WA
98059,480000.0,4780,WA
98118,539000.0,1400,WA
98042,459950.0,6371,WA
98136,306500.0,892,WA
98065,408474.0,2731,WA
98059,437000.0,5200,WA
98108,160797.0,2356,WA
98056,729000.0,5440,WA
98034,499000.0,1587,WA
98042,359950.0,5705,WA
98074,929000.0,7100,WA
98107,529950.0,1174,WA
98027,461000.0,998,WA
98136,271115.0,1325,WA
98053,653000.0,5137,WA
98103,565000.0,1058,WA
98107,529950.0,1250,WA
98028,585000.0,5612,WA
98103,609000.0,1526,WA
98002,267000.0,2800,WA
98028,557000.0,4500,WA
98065,709950.0,6293,WA
98103,625000.0,1301,WA
98027,599000.0,2060,WA
98045,920000.0,503989,WA
98112,1285000.0,3800,WA
98042,324500.0,3825,WA
98065,471500.0,5866,WA
98019,1015000.0,207141,WA
98006,998000.0,43560,WA
98188,262000.0,8685,WA
98116,844000.0,6350,WA
98052,745641.0,4850,WA
98133,659950.0,7357,WA
98038,339989.0,4200,WA
98106,352500.0,2399,WA
98112,525000.0,1161,WA
98075,1138990.0,6530,WA
98030,491000.0,4900,WA
98029,675000.0,6114,WA
98103,344000.0,1033,WA
98059,530000.0,4500,WA
98055,290500.0,7686,WA
98108,335000.0,1685,WA
98004,2998000.0,16481,WA
98126,379000.0,3075,WA
98103,385000.0,2030,WA
98059,500012.0,9612,WA
98125,366750.0,2017,WA
98122,405000.0,1073,WA
98144,356999.0,1546,WA
98105,590000.0,1281,WA
98108,294000.0,1361,WA
98053,731500.0,4644,WA
98074,837219.0,7679,WA
98014,1600000.0,871200,WA
98056,798800.0,3738,WA
98103,482500.0,809,WA
98027,820000.0,26772,WA
98125,319000.0,1722,WA
98056,950000.0,6947,WA
98059,1267500.0,13404,WA
98125,378000.0,2491,WA
98004,3345000.0,15360,WA
98118,489950.0,5237,WA
98136,345000.0,1106,WA
98198,510000.0,7136,WA
98023,432500.0,5033,WA
98059,650000.0,8530,WA
98033,750000.0,12429,WA
98117,870000.0,3100,WA
98075,900000.0,6543,WA
98102,664950.0,900,WA
98027,391000.0,1290,WA
98027,1800000.0,205603,WA
98042,479349.0,6371,WA
98027,661000.0,2074,WA
98103,379000.0,1234,WA
98027,415000.0,998,WA
98103,375000.0,1227,WA
98103,355000.0,1186,WA
98105,540000.0,1889,WA
98116,290000.0,850,WA
98103,500000.0,1200,WA
98038,416000.0,6322,WA
98126,349900.0,2765,WA
98122,465000.0,1245,WA
98029,950000.0,7680,WA
98126,496800.0,2340,WA
98133,680000.0,6581,WA
98122,920000.0,4265,WA
98075,1289990.0,8030,WA
98053,825000.0,6637,WA
98125,292000.0,1283,WA
98059,576000.0,6924,WA
98103,670000.0,761,WA
98115,953007.0,5086,WA
98038,399000.0,4334,WA
98136,399000.0,1155,WA
98075,847093.0,5670,WA
98107,599950.0,1493,WA
98117,499000.0,1614,WA
98045,760000.0,285318,WA
98004,1699990.0,8234,WA
98052,1033890.0,5187,WA
98059,515000.0,8765,WA
98027,355000.0,1332,WA
98002,319900.0,4000,WA
98117,460000.0,1431,WA
98053,305000.0,3383,WA
98092,280000.0,4818,WA
98136,394950.0,2104,WA
98146,382000.0,3000,WA
98103,560000.0,1411,WA
98112,772000.0,1204,WA
98032,324950.0,5723,WA
98027,530000.0,3078,WA
98105,384000.0,736,WA
98056,719950.0,6863,WA
98103,319950.0,819,WA
98055,292000.0,3848,WA
98119,1500000.0,3959,WA
98103,425000.0,1027,WA
98034,799950.0,4702,WA
98107,499000.0,1157,WA
98059,572000.0,7992,WA
98122,459000.0,804,WA
98092,374500.0,5811,WA
98102,584000.0,1485,WA
98004,1898000.0,9656,WA
98102,505000.0,1209,WA
98144,565000.0,2457,WA
98052,799000.0,5677,WA
98199,547000.0,1452,WA
98166,550000.0,6604,WA
98034,960000.0,7746,WA
98199,2950000.0,5884,WA
98144,441000.0,1289,WA
98002,265000.0,2800,WA
98038,430000.0,39553,WA
98031,286800.0,3600,WA
98144,375000.0,1362,WA
98106,312500.0,983,WA
98075,850000.0,5559,WA
98177,390500.0,1279,WA
98119,455000.0,932,WA
98107,455000.0,1303,WA
98103,515000.0,1180,WA
98126,362500.0,2212,WA
98058,460000.0,47480,WA
98065,540000.0,6005,WA
98108,230000.0,1165,WA
98107,425000.0,1329,WA
98003,298450.0,9752,WA
98038,344000.0,4848,WA
98115,416286.0,989,WA
98092,379500.0,5102,WA
98103,350000.0,1347,WA
98106,258800.0,1624,WA
98133,620000.0,9260,WA
98106,295000.0,1368,WA
98075,908990.0,6844,WA
98031,485230.0,12558,WA
98029,475000.0,2520,WA
98006,1240420.0,13726,WA
98027,635000.0,1407,WA
98126,350000.0,1590,WA
98125,345000.0,1161,WA
98109,700000.0,713,WA
98107,490000.0,1520,WA
98052,1299890.0,5929,WA
98119,579000.0,1051,WA
98122,552500.0,1435,WA
98059,467000.0,5024,WA
98031,305000.0,3717,WA
98133,212000.0,1525,WA
98053,429000.0,4593,WA
98126,479950.0,1358,WA
98117,825000.0,3000,WA
98075,1180000.0,10955,WA
98042,250000.0,3814,WA
98034,289000.0,2158,WA
98146,265000.0,3368,WA
98125,344000.0,1130,WA
98116,749000.0,6000,WA
98065,492000.0,6382,WA
98059,552500.0,6902,WA
98102,653500.0,1240,WA
98117,855000.0,2550,WA
98006,333000.0,5758,WA
98059,415000.0,4500,WA
98178,445000.0,5000,WA
98002,273500.0,3402,WA
98075,969990.0,8436,WA
98107,1200000.0,4400,WA
